26	NC_019977	435850301 435850553 435850743 435850744 435850762 435850814 435850872 435850898 435850956 435851154 435851330 435851418 435851440 435851441 435851517 435851609 435851611 435851618 435851626 435851636 435851638 435851639 435851871 435852154 435852196 435852462
5	NC_019976	435849411 435849429 435849432 435849638 435849639
35	NC_019974	435845511 435845725 435845836 435845837 435846249 435846451 435846463 435846493 435846504 435846547 435846560 435846625 435846641 435846657 435847044 435847236 435847251 435847302 435847583 435847592 435847627 435847905 435847953 435847954 435847965 435848028 435848121 435848278 435848404 435848475 435848806 435848813 435848827 435849159 435849285
11	NC_014659	312137821 312139227 312139234 312139551 312139757 312139793 312139850 312140791 312141069 312141928 312142005
4	NC_014658	312136250 312136410 312137284 312137356
26	NC_014309	300696675 300696754 300696755 300696898 300697007 300697008 300697037 300697038 300697042 300697043 300697115 300697127 300697128 300697152 300697153 300697174 300697200 300697204 300697577 300697716 300697756 300698063 300698090 300698203 300698296 300698353
150	NC_005773	71733218 71733232 71733270 71733282 71733357 71733369 71733385 71733392 71733393 71733412 71733428 71733445 71733459 71733579 71733640 71733651 71733707 71733720 71733823 71733885 71733913 71733937 71733944 71733946 71733984 71734005 71734010 71734015 71734059 71734176 71734178 71734210 71734237 71734316 71734329 71734374 71734383 71734422 71734427 71734458 71734468 71734514 71734515 71734517 71734562 71734594 71734629 71734664 71734675 71734696 71734728 71734743 71734882 71734946 71734951 71734976 71734986 71735175 71735212 71735230 71735250 71735281 71735302 71735375 71735405 71735523 71735525 71735547 71735601 71735623 71735647 71735744 71735756 71735807 71735862 71735902 71735907 71735909 71735911 71735917 71735945 71735988 71736011 71736031 71736047 71736075 71736120 71736124 71736129 71736133 71736174 71736222 71736312 71736400 71736446 71736461 71736488 71736552 71736568 71736575 71736596 71736612 71736625 71736659 71736717 71736749 71736877 71736940 71736942 71736957 71737058 71737173 71737206 71737261 71737289 71737293 71737316 71737362 71737424 71737461 71737479 71737543 71737565 71737573 71737596 71737610 71737636 71737652 71737662 71737692 71737700 71737717 71737720 71737730 71737756 71737835 71737912 71737963 71737965 71737978 71738001 71738037 71738077 71738126 71738129 71738132 71738136 71738142 71738160 71738171
14	NC_009495	148378802 148379235 148379636 148379668 148379752 148379825 148379832 148380317 148380349 148380398 148380525 148381257 148381287 148381303
50	NC_009494	148358223 148358224 148358336 148358339 148358356 148358695 148358712 148359230 148359308 148359341 148359408 148359436 148359476 148359480 148359481 148359483 148359487 148359488 148359630 148359646 148359694 148359695 148359783 148359904 148359927 148359954 148359955 148359960 148359962 148359963 148360191 148360195 148360204 148360222 148360223 148360224 148360254 148360255 148360267 148360368 148360369 148360561 148360601 148360787 148360858 148361157 148361207 148361248 148361249 148361334
3	NC_009497	148377334 148377832 148377973
48	NC_017512	385337190 385337205 385337289 385337291 385337299 385337335 385337354 385337355 385337375 385337402 385337517 385337545 385337546 385337547 385337707 385337841 385337879 385337899 385337910 385337922 385337933 385337969 385337970 385337995 385338091 385338092 385338129 385338132 385338133 385338134 385338181 385338246 385338247 385338256 385338294 385338295 385338354 385338398 385338410 385338471 385338537 385338703 385338709 385338727 385338803 385338874 385338887 385339040
4	NC_014651	312193442 312193457 312193458 312193462
115	NC_014650	312109174 312109211 312109339 312109364 312109422 312109424 312109428 312109432 312109433 312109455 312109518 312109577 312109585 312109586 312109615 312109704 312109706 312109737 312109773 312109774 312109778 312109780 312109783 312109795 312109798 312109799 312110107 312110289 312110291 312110294 312110344 312110531 312110533 312110541 312110552 312110564 312110598 312110599 312110600 312110728 312110758 312110774 312110787 312110829 312110830 312110833 312110848 312110907 312110957 312110964 312110965 312110970 312110976 312110977 312111025 312111108 312111324 312111325 312111341 312111360 312111361 312111368 312111372 312111373 312111394 312111410 312111415 312111416 312111418 312111472 312111473 312111487 312111539 312111561 312111586 312111596 312111597 312111599 312111600 312111601 312111686 312111827 312111936 312111938 312111940 312111942 312111944 312111954 312111955 312111956 312111957 312111961 312111963 312112199 312112229 312112234 312112241 312112242 312112244 312112246 312112304 312112418 312112419 312112445 312112455 312112500 312112546 312112547 312112548 312112549 312112551 312112554 312112613 312112615 312112616
65	NC_014652	312126269 312126272 312126280 312126297 312126301 312126395 312126402 312126420 312126431 312126483 312126501 312126502 312126536 312126544 312126609 312126642 312126649 312126690 312126705 312126710 312126711 312126721 312126858 312126913 312126934 312126960 312126988 312126997 312127028 312127030 312127033 312127075 312127076 312127184 312127382 312127552 312127571 312127776 312127840 312127885 312127919 312127920 312127963 312127998 312128004 312128067 312128134 312128154 312128158 312128293 312128305 312128328 312128344 312128345 312128351 312128444 312128480 312128498 312128533 312128660 312128672 312128691 312128722 312128734 312128793
66	NC_014655	312128930 312128949 312129063 312129067 312129068 312129123 312129139 312129208 312129209 312129217 312129222 312129313 312129314 312129317 312129318 312129319 312129333 312129480 312129513 312129514 312129548 312129587 312129697 312129727 312129733 312129737 312129738 312129801 312129802 312129828 312129832 312129833 312129839 312129988 312130036 312130041 312130070 312130418 312130570 312130676 312130683 312130921 312130922 312130925 312130926 312130927 312131088 312131091 312131092 312131105 312131124 312131211 312131212 312131401 312131402 312131663 312131692 312131747 312131753 312131806 312131807 312131964 312131965 312132074 312132152 312132192
87	NC_014654	312142439 312142444 312142450 312142454 312142455 312142456 312142457 312142458 312142468 312142485 312142488 312142497 312142499 312142552 312142613 312142614 312142624 312142625 312142626 312142640 312142645 312142815 312142826 312142875 312142917 312142918 312142924 312142925 312142945 312142946 312142950 312142951 312142953 312142961 312142969 312142970 312142974 312142975 312142976 312142977 312142979 312142980 312142984 312143079 312143099 312143100 312143164 312143204 312143375 312143379 312143380 312143381 312143387 312143388 312143395 312143416 312143417 312143505 312143561 312143572 312143578 312143579 312143582 312143597 312143693 312143764 312143818 312143819 312143820 312143848 312143966 312144104 312144116 312144117 312144119 312144122 312144126 312144297 312144352 312144501 312144560 312144630 312144633 312144636 312144637 312144639 312144640
29	NC_014657	312134208 312134302 312134358 312134515 312134525 312134612 312134793 312134834 312134835 312134853 312134908 312135197 312135311 312135537 312135654 312135708 312135714 312135798 312135919 312135971 312135973 312135985 312135996 312136001 312136002 312136007 312136077 312136183 312136203
46	NC_014656	312132276 312132277 312132284 312132285 312132286 312132345 312132535 312132551 312132584 312132610 312132611 312132613 312132614 312132618 312132706 312132725 312132726 312132762 312132948 312132977 312132979 312132980 312132981 312132982 312133049 312133050 312133052 312133162 312133428 312133486 312133536 312133537 312133544 312133597 312133598 312133617 312133744 312133756 312133761 312133762 312133825 312133827 312133828 312133829 312133830 312133996
37	NC_017046	383494861 383495137 383495286 383495506 383495689 383495690 383495703 383495743 383495785 383495950 383496351 383496506 383496552 383496628 383496630 383496631 383496716 383496718 383496720 383497165 383497284 383497314 383497345 383497383 383497416 383497418 383497444 383497447 383497450 383497453 383497708 383497759 383497920 383497949 383498121 383498559 383499021
141	NC_008726	120401311 120401312 120401332 120401432 120401441 120401478 120401479 120401480 120401481 120401482 120401483 120401497 120401499 120401500 120401501 120401504 120401518 120401519 120401534 120401535 120401571 120401574 120401589 120401591 120401592 120401593 120401594 120401595 120401596 120401598 120401600 120401601 120401620 120401762 120402104 120402105 120402108 120402109 120402124 120402125 120402126 120402127 120402128 120402151 120402458 120402539 120402550 120402590 120402591 120402693 120402696 120402697 120402758 120402950 120402951 120402952 120403059 120403066 120403138 120403139 120403193 120403198 120403256 120403405 120403490 120403495 120403496 120403509 120403510 120403527 120403620 120403640 120403911 120404010 120404156 120404208 120404237 120404240 120404241 120404242 120404244 120404256 120404294 120404397 120404525 120404557 120404558 120404559 120404624 120404625 120404680 120404681 120404698 120404699 120404700 120404701 120404706 120404738 120404850 120404852 120404853 120404855 120404858 120404859 120404875 120405025 120405318 120405443 120405507 120405533 120405606 120405607 120405692 120405832 120406007 120406008 120406305 120406365 120406366 120406441 120406442 120406443 120406493 120406717 120406871 120406872 120406874 120406875 120406876 120406877 120406878 120406879 120406881 120406893 120406894 120406895 120406900 120406903 120406907 120406908 120406982
70	NC_017517	385854220 385854274 385854278 385854300 385854320 385854376 385854406 385854467 385854477 385854479 385854557 385854567 385854650 385854659 385854660 385854661 385854669 385854713 385854714 385854732 385854733 385854735 385854768 385854847 385854899 385855028 385855098 385855128 385855138 385855147 385855180 385855183 385855184 385855300 385855340 385855341 385855448 385855451 385855467 385855468 385855471 385855507 385855508 385855512 385855555 385855576 385855611 385855612 385855646 385855678 385855719 385855750 385855751 385855756 385855758 385855760 385855775 385855792 385855795 385855814 385855882 385855932 385855933 385855934 385855982 385855985 385856022 385856097 385856134 385856153
62	NC_010554	197284170 197284224 197284239 197284356 197284357 197284380 197284385 197284594 197284653 197284654 197284777 197284778 197284834 197284835 197284879 197284880 197285081 197285476 197285821 197285856 197285858 197285863 197286025 197286026 197286184 197286185 197286247 197286292 197286337 197286348 197286349 197286396 197286411 197286453 197286454 197286457 197286477 197286612 197286817 197286818 197286860 197286861 197286868 197286896 197286897 197286963 197287119 197287120 197287151 197287193 197287194 197287214 197287215 197287257 197287280 197287311 197287312 197287348 197287349 197287494 197287513 197287514
59	NC_017516	385852309 385852311 385852350 385852429 385852498 385852586 385852626 385852671 385852691 385852776 385852800 385852844 385852856 385852919 385852920 385852968 385852975 385852978 385852991 385853090 385853107 385853108 385853114 385853216 385853235 385853237 385853260 385853264 385853289 385853309 385853310 385853320 385853328 385853345 385853391 385853399 385853415 385853481 385853507 385853557 385853568 385853675 385853693 385853726 385853755 385853786 385853816 385853818 385853835 385853857 385853921 385853970 385854018 385854028 385854086 385854087 385854130 385854162 385854181
11	NC_009929	158340663 158340697 158340717 158340778 158340819 158340860 158340864 158340865 158340867 158340897 158340901
25	NC_015125	323356677 323356683 323356700 323356962 323356963 323357138 323357537 323357552 323357710 323357711 323357888 323358322 323358629 323358927 323358952 323359437 323359438 323359479 323359483 323359484 323359485 323359716 323359719 323359961 323360045
60	NC_017515	385850303 385850322 385850350 385850359 385850360 385850370 385850372 385850411 385850492 385850561 385850562 385850648 385850731 385850762 385850844 385850891 385850905 385850952 385850962 385851012 385851025 385851123 385851139 385851140 385851141 385851149 385851159 385851252 385851272 385851273 385851297 385851301 385851326 385851346 385851357 385851380 385851425 385851433 385851447 385851531 385851581 385851745 385851763 385851764 385851803 385851840 385851842 385851858 385851883 385851885 385851892 385851893 385851956 385852006 385852007 385852056 385852066 385852168 385852201 385852220
788	NC_020908	478176672 478176673 478176681 478176717 478176723 478176724 478176737 478176738 478176751 478176753 478176832 478176919 478176928 478176930 478176932 478176935 478176946 478176952 478176956 478176968 478176969 478176970 478176993 478177011 478177033 478177034 478177035 478177036 478177037 478177038 478177043 478177044 478177045 478177055 478177056 478177069 478177070 478177072 478177100 478177102 478177111 478177117 478177146 478177156 478177157 478177158 478177159 478177178 478177179 478177180 478177191 478177193 478177194 478177233 478177239 478177244 478177249 478177250 478177251 478177253 478177260 478177266 478177267 478177268 478177269 478177270 478177271 478177273 478177276 478177277 478177281 478177285 478177286 478177287 478177288 478177299 478177317 478177329 478177330 478177351 478177352 478177360 478177387 478177388 478177393 478177394 478177396 478177397 478177402 478177408 478177411 478177427 478177436 478177437 478177440 478177445 478177457 478177459 478177463 478177469 478177471 478177473 478177476 478177498 478177503 478177507 478177508 478177509 478177510 478177511 478177513 478177514 478177515 478177516 478177517 478177519 478177520 478177521 478177531 478177559 478177561 478177564 478177568 478177601 478177608 478177627 478177628 478177641 478177642 478177643 478177655 478177656 478177670 478177685 478177698 478177699 478177718 478177727 478177728 478177730 478177744 478177755 478177767 478177771 478177772 478177773 478177778 478177781 478177784 478177785 478177787 478177788 478177811 478177812 478177813 478177859 478177860 478177864 478177865 478177868 478177870 478177873 478177874 478177877 478177878 478177887 478177893 478177894 478177896 478177901 478177902 478177903 478177908 478177910 478177916 478177918 478177919 478177923 478177944 478177945 478177946 478177947 478177949 478177951 478177952 478177954 478177959 478177962 478177964 478177971 478177972 478177973 478177978 478177979 478177980 478177981 478177996 478177997 478177998 478178000 478178009 478178010 478178012 478178014 478178015 478178016 478178017 478178018 478178019 478178020 478178021 478178033 478178053 478178054 478178055 478178059 478178060 478178061 478178063 478178066 478178068 478178070 478178071 478178073 478178084 478178086 478178087 478178090 478178091 478178092 478178093 478178095 478178096 478178097 478178100 478178101 478178102 478178113 478178116 478178117 478178118 478178119 478178124 478178125 478178126 478178127 478178135 478178144 478178148 478178149 478178150 478178151 478178154 478178156 478178159 478178160 478178161 478178166 478178167 478178171 478178174 478178175 478178184 478178187 478178198 478178199 478178203 478178205 478178206 478178220 478178222 478178223 478178226 478178234 478178236 478178239 478178241 478178244 478178246 478178249 478178254 478178255 478178260 478178261 478178278 478178279 478178281 478178284 478178287 478178289 478178293 478178295 478178303 478178304 478178308 478178317 478178318 478178346 478178348 478178350 478178369 478178370 478178371 478178375 478178376 478178379 478178381 478178402 478178448 478178450 478178451 478178455 478178456 478178461 478178462 478178464 478178474 478178486 478178487 478178490 478178491 478178502 478178504 478178505 478178508 478178509 478178510 478178511 478178512 478178513 478178514 478178530 478178541 478178544 478178545 478178547 478178548 478178557 478178558 478178559 478178561 478178562 478178563 478178564 478178566 478178567 478178569 478178570 478178571 478178573 478178576 478178580 478178590 478178593 478178596 478178597 478178598 478178612 478178613 478178619 478178620 478178621 478178646 478178647 478178652 478178662 478178664 478178689 478178709 478178769 478178771 478178776 478178777 478178779 478178787 478178794 478178796 478178797 478178799 478178800 478178801 478178803 478178805 478178808 478178809 478178810 478178811 478178813 478178825 478178826 478178827 478178828 478178829 478178830 478178831 478178832 478178842 478178843 478178844 478178846 478178848 478178852 478178853 478178855 478178862 478178863 478178879 478178883 478178894 478178896 478178898 478178900 478178909 478178910 478178914 478178915 478178924 478178926 478178933 478178947 478178948 478178959 478178961 478178980 478178981 478178984 478178985 478178986 478179019 478179021 478179037 478179038 478179039 478179041 478179042 478179043 478179051 478179060 478179062 478179075 478179076 478179077 478179086 478179087 478179090 478179091 478179114 478179118 478179119 478179137 478179138 478179159 478179160 478179163 478179193 478179194 478179195 478179196 478179206 478179207 478179208 478179209 478179215 478179216 478179223 478179232 478179233 478179299 478179300 478179301 478179302 478179303 478179308 478179309 478179310 478179312 478179313 478179314 478179316 478179317 478179324 478179325 478179326 478179334 478179335 478179340 478179344 478179350 478179353 478179368 478179369 478179377 478179378 478179381 478179384 478179385 478179386 478179391 478179393 478179394 478179402 478179404 478179407 478179441 478179442 478179443 478179446 478179451 478179455 478179474 478179476 478179482 478179485 478179497 478179504 478179510 478179511 478179512 478179513 478179561 478179562 478179563 478179564 478179593 478179630 478179632 478179639 478179645 478179646 478179647 478179653 478179656 478179676 478179696 478179706 478179709 478179714 478179715 478179730 478179743 478179745 478179748 478179769 478179775 478179806 478179808 478179809 478179810 478179811 478179817 478179818 478179822 478179824 478179825 478179833 478179834 478179835 478179892 478179897 478179919 478179920 478179921 478179922 478179923 478179934 478179935 478179936 478179982 478179983 478179984 478179985 478179986 478179987 478179991 478180010 478180030 478180031 478180032 478180038 478180039 478180042 478180043 478180056 478180057 478180059 478180061 478180075 478180076 478180077 478180079 478180080 478180081 478180082 478180083 478180119 478180127 478180137 478180138 478180146 478180152 478180160 478180212 478180232 478180234 478180235 478180236 478180242 478180263 478180264 478180266 478180269 478180279 478180295 478180325 478180326 478180330 478180333 478180334 478180342 478180343 478180344 478180360 478180394 478180405 478180426 478180428 478180435 478180436 478180463 478180464 478180474 478180479 478180482 478180485 478180486 478180488 478180489 478180497 478180498 478180522 478180524 478180531 478180534 478180535 478180536 478180542 478180543 478180547 478180548 478180558 478180580 478180581 478180583 478180584 478180589 478180590 478180592 478180593 478180594 478180595 478180596 478180598 478180612 478180613 478180614 478180615 478180616 478180625 478180626 478180628 478180630 478180631 478180634 478180636 478180637 478180639 478180640 478180641 478180652 478180654 478180664 478180665 478180666 478180671 478180686 478180687 478180707 478180720 478180721 478180727 478180742 478180743 478180744 478180749 478180752 478180764 478180765 478180766 478180769 478180770 478180775 478180776 478180777 478180778 478180780 478180783 478180784 478180787 478180788 478180789 478180790 478180791 478180797 478180798 478180804 478180812 478180813 478180814 478180819 478180834 478180843 478180844 478180849 478180850 478180852 478180853 478180855 478180857 478180858 478180859 478180860 478180867 478180868 478180869 478180871 478180877 478180879 478180882 478180884 478180889 478180890 478180892 478180893 478180894 478180897 478180900 478180901 478180902 478180904 478180910 478180914 478180915 478180916 478180930 478180931 478180932 478180954 478180955 478180957 478180970 478180971 478180993 478180995 478180996 478181005 478181006 478181007 478181011 478181012 478181022 478181023 478181024 478181026 478181028 478181029 478181031 478181034 478181036 478181037 478181038 478181045 478181046 478181047 478181048 478181049 478181050 478181068 478181070
21	NC_020909	478181087 478181088 478181090 478181092 478181094 478181119 478181145 478181146 478181164 478181166 478181167 478181170 478181172 478181173 478181180 478181182 478181186 478181187 478181188 478181194 478181199
315	NC_009921	158311904 158311908 158311935 158311992 158312266 158312284 158312285 158312286 158312304 158312318 158312319 158312320 158312330 158312333 158312334 158312335 158312338 158312345 158312349 158312354 158312358 158312395 158312415 158312497 158312498 158312541 158312542 158312566 158313008 158313011 158313066 158313067 158313132 158313160 158313163 158313191 158313214 158313216 158313228 158313229 158313238 158313245 158313246 158313261 158313295 158313296 158313299 158313305 158313346 158313355 158313387 158313391 158313429 158313451 158313452 158313527 158313594 158313620 158313687 158313688 158313725 158313726 158313803 158313979 158313987 158313999 158314013 158314020 158314033 158314130 158314239 158314358 158314364 158314365 158314366 158314368 158314370 158314441 158314444 158314446 158314452 158314469 158314472 158314475 158314493 158314498 158314556 158314557 158314559 158314561 158314563 158314576 158314577 158314578 158314579 158314583 158314592 158314607 158314608 158314612 158314615 158314616 158314628 158314629 158314631 158314634 158314636 158314671 158314672 158314675 158314690 158314695 158314696 158314697 158314698 158314699 158314706 158314723 158314724 158314748 158314751 158314752 158314774 158314775 158314776 158314779 158314780 158314811 158314813 158314818 158314821 158314829 158314835 158314843 158314846 158314847 158314849 158314854 158314863 158314864 158314875 158314877 158314878 158314879 158314881 158314882 158314883 158314892 158314894 158314898 158314899 158314910 158314924 158314925 158314935 158314950 158314969 158314970 158314971 158314974 158314982 158314992 158315066 158315068 158315072 158315076 158315089 158315154 158315208 158315209 158315212 158315214 158315215 158315216 158315220 158315223 158315229 158315230 158315237 158315238 158315239 158315245 158315247 158315302 158315303 158315308 158315334 158315376 158315377 158315378 158315541 158315621 158315627 158315628 158315639 158315691 158315692 158315768 158315784 158315824 158315926 158315931 158315932 158315939 158316145 158316154 158316163 158316168 158316175 158316186 158316193 158316213 158316214 158316218 158316219 158316220 158316223 158316237 158316238 158316239 158316240 158316242 158316243 158316244 158316245 158316280 158316282 158316375 158316380 158316391 158316392 158316405 158316409 158316415 158316419 158316529 158316539 158316553 158316575 158316586 158316871 158317037 158317079 158317134 158317144 158317149 158317165 158317270 158317278 158317285 158317286 158317288 158317315 158317340 158317424 158317425 158317439 158317496 158317513 158317517 158317594 158317595 158317660 158317661 158317666 158317728 158317961 158318015 158318020 158318033 158318043 158318059 158318062 158318073 158318079 158318082 158318108 158318109 158318111 158318112 158318113 158318294 158318350 158318441 158318445 158318446 158318449 158318450 158318453 158318469 158318494 158318509 158318511 158318514 158318572 158318743 158318759 158318771 158318773 158318777 158318784 158318808 158318812 158318819 158318820 158318831 158318832 158318833 158318834 158318840 158318841 158318875 158318922 158318974 158318975
4	NC_020907	478176639 478176646 478176650 478176652
22	NC_016041	348027664 348027766 348028153 348028186 348028189 348028390 348028404 348028406 348028678 348028684 348028685 348028709 348029000 348029023 348029035 348029209 348029220 348029935 348029978 348031079 348031095 348031096
56	NC_017514	385341002 385341047 385341101 385341143 385341171 385341181 385341184 385341234 385341235 385341236 385341287 385341312 385341350 385341381 385341393 385341395 385341408 385341439 385341610 385341634 385341646 385341683 385341688 385341755 385341802 385341843 385341844 385341956 385341958 385341982 385341993 385342006 385342015 385342038 385342046 385342094 385342110 385342163 385342244 385342283 385342417 385342422 385342423 385342452 385342453 385342486 385342500 385342581 385342666 385342672 385342734 385342818 385342858 385342862 385342897 385342916
243	NC_009925	158333250 158333290 158333291 158333292 158333294 158333311 158333325 158333327 158333332 158333354 158333357 158333388 158333451 158333473 158333481 158333488 158333489 158333545 158333554 158333556 158333632 158333633 158333660 158333681 158333682 158333684 158333685 158333686 158333688 158333690 158333694 158333695 158333696 158333702 158333729 158333732 158333761 158333829 158333870 158333873 158333895 158333896 158333897 158333899 158333928 158333948 158333957 158334000 158334006 158334031 158334057 158334058 158334072 158334149 158334150 158334152 158334183 158334220 158334233 158334305 158334306 158334383 158334413 158334418 158334445 158334464 158334490 158334506 158334532 158334533 158334678 158334679 158334685 158334771 158334780 158334781 158334819 158334940 158334942 158335087 158335250 158335251 158335252 158335253 158335254 158335255 158335290 158335366 158335422 158335428 158335438 158335524 158335530 158335531 158335548 158335549 158335554 158335555 158335556 158335599 158335623 158335626 158335627 158335675 158335699 158335700 158335739 158335741 158335742 158335813 158335854 158335855 158336014 158336161 158336162 158336306 158336323 158336358 158336408 158336419 158336511 158336512 158336609 158336674 158336761 158336827 158336828 158336830 158336832 158336833 158336955 158336987 158336989 158336990 158337050 158337051 158337081 158337164 158337198 158337201 158337214 158337289 158337313 158337315 158337316 158337318 158337326 158337329 158337353 158337354 158337371 158337399 158337408 158337409 158337420 158337421 158337551 158337557 158337558 158337690 158337975 158337987 158337995 158338116 158338200 158338220 158338221 158338251 158338280 158338281 158338282 158338334 158338335 158338376 158338377 158338386 158338388 158338389 158338514 158338527 158338539 158338548 158338549 158338550 158338561 158338586 158338598 158338687 158338747 158338753 158338768 158338769 158338771 158338772 158338889 158338903 158338918 158338919 158338931 158338946 158338950 158339006 158339056 158339060 158339061 158339094 158339099 158339100 158339110 158339111 158339132 158339133 158339151 158339194 158339196 158339199 158339200 158339226 158339235 158339236 158339246 158339254 158339256 158339271 158339272 158339276 158339285 158339287 158339299 158339301 158339311 158339314 158339330 158339332 158339334 158339335 158339346 158339347 158339352 158339358 158339381 158339398 158339466
38	NC_009927	158339872 158339874 158339875 158339876 158339878 158339882 158339883 158339899 158339922 158339924 158339934 158339976 158339977 158339998 158340020 158340051 158340058 158340070 158340072 158340104 158340105 158340106 158340122 158340167 158340183 158340194 158340195 158340210 158340215 158340219 158340239 158340241 158340242 158340243 158340246 158340262 158340263 158340265
20	NC_009926	158339501 158339521 158339522 158339524 158339573 158339636 158339667 158339773 158339774 158339780 158339787 158339836 158339838 158339840 158339841 158339843 158339855 158339858 158339861 158339869
33	NC_011146	197116419 197116739 197116831 197116868 197117165 197117607 197117608 197117638 197117691 197117735 197117794 197118091 197118126 197118134 197118261 197118824 197118851 197119251 197119357 197119365 197119367 197119368 197119372 197119379 197119440 197119562 197119619 197119786 197119845 197119860 197120036 197120039 308535272
42	NC_011147	197361247 197361306 197361307 197362056 197362095 197362146 197362303 197362406 197362723 197362909 197362923 197363087 197363286 197363450 197363478 197363479 197363505 197363586 197363594 197363631 197363632 197363652 197363656 197363908 197363919 197363964 197364130 197364136 197364371 197364687 197364733 197365122 197365152 197365181 197365186 197365192 197365200 197365201 197365206 197365226 197365267 516595082
23	NC_011144	197104131 197104212 197104251 197104371 197104443 197104444 197104488 197104659 197104728 197104884 197104954 197104955 197105104 197105632 197105633 197105650 197105806 197105829 197105854 197105882 197106796 197106938 197106984
36	NC_011145	197120505 197120651 197120740 197121182 197121200 197121201 197121344 197121523 197121524 197121736 197121737 197121955 197121956 197122023 197122124 197122168 197122183 197122375 197122431 197122502 197122567 197122574 197122602 197123191 197123253 197123339 197123474 197123725 197124030 197124068 197124100 197124310 197124313 197124348 197124480 197124771
14	NC_011143	197103157 197103158 197103267 197103318 197103356 197103367 197103368 197103369 197103415 197103416 197103423 197103438 197103457 197103459
54	NC_011149	197247385 197247485 197247498 197247533 197247787 197247818 197247908 197247968 197248128 197248167 197248457 197248718 197248729 197249156 197249287 197249356 197249358 197249426 197249597 197249703 197249756 197249770 197250018 197250037 197250039 197250443 197250527 197250593 197250604 197250627 197250677 197250743 197250759 197250950 197251077 197251118 197251160 197251178 197251429 197251555 197251686 197251773 197251785 197251815 449785018 449785028 449785033 449785084 449785087 513447904 513447905 513447911 513447914 513447919
5	NC_019551	422938214 422938624 422938647 422939226 422939265
2	NC_017288	384451099 384451105
1	NC_008790	121999275
5	NC_014030	294505655 294505656 294505678 294505690 294505703
35	NC_004557	28209908 28209946 28209990 28210119 28210144 28210202 28210242 28210258 28210352 28210353 28210354 28210505 28210547 28210628 28210750 28210769 28210834 28210851 28210894 28210942 28210981 28211084 28211202 28211225 28211226 28211234 28211348 28211452 28211513 28211552 28211563 28211615 28211764 28211929 28212018
17	NC_004556	28198301 28198560 28198581 28198608 28198670 28198888 28198917 28198969 28199031 28199084 28199161 28199218 28199229 28199376 28199465 28199484 77747661
1	NC_008036	98152900
4	NC_004552	62184944 62184971 62185187 62185317
3	NC_004551	28572274 28572467 28572470
36	NC_019552	423262597 423262609 423262660 423262661 423262699 423262702 423262714 423262715 423262733 423262734 423262759 423262766 423262767 423262808 423262857 423262858 423262912 423262925 423262929 423262931 423262939 423262995 423262996 423263031 423263041 423263042 423263069 423263070 423263097 423263104 423263106 423263107 423263148 423263170 423263181 423263226
1	NC_011316	215538595
18	NC_002506	15600972 15601043 15601047 15601048 15601056 15601135 15601136 15601233 15601253 15601267 15601268 15601495 15601545 15601546 15601547 15601550 15601633 471193273
9	NC_013894	289548104 289548125 289548130 289548216 289548444 289548541 289548542 289548613 289549366
30	NC_022781	557619772 557619773 557619864 557619865 557620016 557620459 557620504 557620632 557620633 557620685 557620689 557620900 557621186 557621199 557621287 557621290 557621291 557621510 557621511 557621544 557622248 557623530 557623645 557623903 557623904 557624100 557624156 557624174 557624279 557624321
